Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12
ENSG00000001629	10.1274090808898	10.1136359463164	10.1762238700184	10.0452202466511	10.183252558667	10.1205766379958	9.85733984829254	10.2252799313338	9.98142285770704	9.98546287033705	10.1786123684658	10.3392913244622
ENSG00000001630	6.70513697625817	6.66570370614186	6.61079356541929	6.38155740854111	6.22790027225084	6.37984877633516	5.41036308129988	5.96664751959695	5.71321593589263	5.66270044327228	5.86266441527917	5.30337705123582
ENSG00000001631	8.72883468895614	8.68812050096021	8.76585266399798	8.75504040998209	8.88757379567787	8.87308104405665	8.81241572427805	9.0345603300832	8.69061393886562	8.78361928272317	8.9339609116989	8.89496153966799
ENSG00000002016	6.01514772826596	6.02670331829832	5.94480529217052	6.31737579318813	5.96996873417567	6.35792707848618	6.36988262353593	6.6697300811967	6.56995745130836	6.79761082502997	7.0732840759109	6.7996590827785
ENSG00000002079	10.5639193281804	10.4872968365777	10.5310901685604	10.5130988807776	10.5092122144958	10.476701118212	10.0407740755173	9.8245541196632	9.93010615849854	7.01248188537388	7.21557245903022	6.98579115843957
ENSG00000002330	7.6773640645855	7.73792562829351	7.90368680040553	8.12224889710271	7.61301432536011	7.98794790892851	8.2279960635285	7.87943949529828	8.1621140221722	8.37330025425491	8.13915800602423	7.9709331339023
ENSG00000002549	9.41197054367204	9.68875780295248	9.57733021542009	9.5679307679954	9.4169555186319	9.72195191904995	9.30152611297294	9.47698113392855	9.36754367019216	8.34740451373956	8.76039145497639	8.5004843754091
ENSG00000002586	11.8559031758514	11.8238539155873	11.7337654601107	12.0158484554203	11.8906254478654	11.9337632024966	12.2065773754383	11.9829766805752	12.0834581376398	12.8170784828831	12.65301306607	12.6430343260164
ENSG00000002587	7.9606588356362	7.84599868409133	7.85564161569704	7.4849366768627	7.29693436321492	7.05595403553115	7.17393400624428	7.41387273016949	7.65001028875162	6.94442745170348	6.81305179818842	6.8891385845655
ENSG00000002822	9.85300260014936	9.88195248894458	9.88245674237269	9.86374653284992	9.80182702801072	9.82900023029708	9.76377046391346	9.42610160940522	9.89336389411759	9.48422554177129	9.46165234585165	9.27544460654381
ENSG00000002834	12.3710512493035	12.2651061072236	12.2258593281327	12.2928938488555	12.1979637671332	12.238178700906	12.2928308675812	12.3349685835537	12.351460487589	12.5991671320869	12.5612858626082	12.4784173081316
ENSG00000002919	8.60703901329874	8.66727353919084	8.73305240967663	8.57561043918812	8.37525367051163	8.49507172407415	8.03723512118569	8.41462785106684	8.22980707627447	8.09450753814525	8.21244872621768	8.02005744049786
ENSG00000003056	9.77675512500665	9.7827890970215	9.77706455700523	9.61269172712517	9.63632595346735	9.68586124626619	8.80388876236358	9.52111922403232	9.2304707147972	8.97744119285359	9.17478303469082	8.83455824344735
ENSG00000003096	4.75353001937853	4.99795795768909	4.75847987481214	5.07314503240497	4.99998690033687	4.88499484797516	4.56833854840559	4.74755424949447	4.6167837785004	4.55641698141823	4.83280335853241	4.57869732910936
ENSG00000003249	8.79149621047893	8.63757125716337	8.77232402095618	8.97425550744591	8.81045062245773	8.89928787717171	8.96933512054872	9.09647603497336	9.09460673463528	9.44969166215077	9.19498725940519	9.11968124043372
ENSG00000003393	8.46495745779697	8.44520840179301	8.43152447562381	8.2327541782111	8.3431381744651	8.24341827434698	8.25329264893404	8.3482523470778	8.44032901135057	8.01853789979521	8.28218343630097	8.17173241997487
ENSG00000003400	6.67372947247011	6.40370685460438	6.48817372162779	6.57168603756075	6.9980269021997	6.65509756765669	7.30130219072783	7.1436128245136	7.0200091332896	7.95987092376855	7.97094510273335	8.01097374455282
ENSG00000003402	7.52897596743103	7.5312730511148	7.57300777822079	7.61501047332531	7.52961075831945	7.68560810249771	6.89506237181969	7.42828095755461	7.05265484460542	7.16955888059623	7.42275107671333	7.08789842492962
ENSG00000003436	8.80227659638393	8.83366808104656	8.94836392480376	9.07250475259168	9.22785615939552	9.12860214160938	9.39812215960953	9.2087102013196	9.23282619266159	9.89908484152477	9.76841589518287	10.1270936067451
ENSG00000003509	8.01117426564116	7.85341521199453	7.81852120798068	7.82747691869303	7.9854693895156	8.07605746393147	8.18262684621988	8.25872250763598	8.21078928390012	8.40188641665086	8.43963722375006	8.55560132243851
ENSG00000003756	8.43292736331248	8.5717820324024	8.36453805990758	8.53135531181227	8.45253934736916	8.64425785597729	8.48976557303952	8.47116266146437	8.44032901135057	8.9061168099261	9.04499731977234	8.86507644796106
ENSG00000003987	5.07310964083446	5.17232649179835	5.42257645793417	5.07314503240497	5.36861310253013	4.95550193658353	5.13484509481971	4.8576977789316	5.35114495550615	4.77713902360373	5.06070245319959	5.05912666190734
ENSG00000004059	10.44292959859	10.4091612147924	10.3868385687129	10.5855671292379	10.5064998737991	10.4866061702999	10.7739392774185	10.7169528083644	10.8370104437417	11.4641044102428	11.1167162002617	11.1017721971367
ENSG00000004142	10.7329719680383	10.7495378947499	10.7565562961895	10.7294779108649	10.6786137461166	10.6792148696174	10.4349398433337	10.7118360608271	10.6248131425253	10.1175638807067	10.0132920485237	9.87320755187998
ENSG00000004399	8.6945232047429	8.73294842502588	8.61558893636814	8.45686096778587	8.64258760935217	8.5855027791636	8.32064751004027	8.45723582302969	8.40731266801946	8.49915972314312	8.63875260887302	8.31630490138981
ENSG00000004455	11.0538738121954	11.119019066828	11.1850966244553	11.1399768156992	11.0865551465239	11.138567508795	11.1692672483871	11.0369514672572	10.9840252838106	10.3181193708904	10.2671244897635	10.3697433911207
ENSG00000004478	11.2390351947374	11.2424354641218	11.1899349063063	11.0536496803345	11.0196506658085	10.9932915399978	10.7826382381023	10.7037586077975	10.7227150838882	10.0389559301642	10.0470182006531	9.94079148524328
ENSG00000004487	11.5348935899234	11.6243426038518	11.546524126056	11.5313057206186	11.6009521759069	11.6212309443673	11.4799036208543	11.5255878726038	11.5258633772162	11.1744167140402	11.2645016587772	11.15347789681
ENSG00000004534	9.40255957151593	9.34747813231379	9.37546233174345	9.27589611600251	9.21683243721476	9.29007540341114	8.97693942895204	8.70712518083979	8.97867779130381	8.683738932931	8.7522304579655	8.83112707553899
ENSG00000004660	7.53763625474208	7.36441866929485	7.49660728242847	7.29347269198648	7.32198580541996	7.33530726040505	6.36988262353593	6.55491079832498	6.50795039701029	6.39726856288609	6.70301382581062	6.5933325059885
ENSG00000004700	8.97100109278129	9.12715078658923	9.12051110428523	8.97425550744591	8.90965413223045	9.09660786693727	8.39638411124259	9.21492614519451	8.77388255240274	7.85335898523865	8.18033553766857	8.07047386710738
ENSG00000004766	8.29716119328627	8.14677048274604	8.43152447562381	8.25387122905667	8.22472612169402	8.45522743130309	8.22160175448758	8.374430161251	8.37778849056987	7.83481200367737	8.13077899864512	8.19329723608357
ENSG00000004776	4.67479080500054	4.40504329602011	4.21240725394494	5.23670159000524	4.84294728074562	4.72680970975788	5.25297027357211	4.8576977789316	5.35114495550615	4.91385730853923	4.72471292548589	4.97395172326932
ENSG00000004777	8.20258833088086	8.06615607653539	8.0172010761996	8.19830815960886	8.28515059091763	8.05619897643312	8.04450259111501	7.79321785798275	8.65590991174367	7.40224327951144	7.21557245903022	7.16679517763404
ENSG00000004779	9.64729198106959	9.53855335449375	9.56620662538089	9.69824928395576	9.63135402508505	9.52693215250528	9.59126806479542	9.69865189857935	9.67868014715836	9.04137216567451	8.9363636303132	9.10271079390917
ENSG00000004838	6.1608774851791	6.27422325690176	6.42255020537116	6.71448441226649	6.29832012930987	6.61895445873155	6.79419500638089	6.78714911087406	6.53929932370626	6.66589763183037	6.65646233977782	6.57676674053981
ENSG00000004864	9.6512703855203	9.65740949162477	9.62098581961605	9.51126594890542	9.65930427324693	9.71143045551378	9.00324285797249	9.32437725417373	9.20190059425782	8.31101908990324	8.57230466970687	8.50264374896218
ENSG00000004866	8.76602369539572	8.96243226850631	8.69267984141988	8.63150286521169	8.75664125263841	8.66623254347399	8.69281041954516	8.474623413564	8.5041725038629	8.48141478851642	8.39837573126623	8.52830665081503
ENSG00000004897	10.7506916978093	10.7154494291307	10.782414304916	10.6265545716927	10.6575784273612	10.8072399765689	10.6186326148694	10.7184114088569	10.6176235296269	9.97494432666736	10.0459066095905	10.2250576458141
ENSG00000004961	9.0930583451715	9.18106624868436	9.21377126181317	8.94860960064698	8.93678703035361	9.06388716377452	8.93851009652557	8.89181498716802	8.73451390563081	8.22828510069927	8.33052399925834	8.30397160795123
ENSG00000004975	8.98998187855257	9.18693423342861	8.98224713306108	9.14654951233278	9.13487057104046	9.21458274643717	8.96169046752014	9.29142557391955	9.31959650552222	9.57478977537152	9.53162902586978	9.31035177284276
ENSG00000005001	8.85500055057268	8.63327761136209	8.48768383048568	8.03707036917594	7.91613389740158	7.8865934678796	7.72964235699375	7.77082721805068	7.94902902057493	9.09288782512873	8.9339609116989	8.76072936520073
ENSG00000005007	11.3563661506111	11.2571457840309	11.1887268562552	11.0957084790446	11.0877653192907	11.0841586016424	10.7486335368652	10.7832642870759	10.9868180134762	10.6019871050902	10.5089482020181	10.326562946738
ENSG00000005020	9.67099941155064	9.5247214267049	9.70113579826056	9.68433758294628	9.7369619024181	9.64663670959103	9.6423541464814	9.80957557695099	9.60423547065757	10.0846774966602	10.2215796098065	10.3483147437078
ENSG00000005022	12.7099084455421	12.7571389348079	12.8253192526627	12.7872981325511	12.6164730323476	12.680855964238	12.6556655028133	12.7791055631198	12.6686972739078	11.538126545299	11.6754014372732	11.6227357755249
ENSG00000005059	9.11915269140523	9.20439619964927	9.11033383071252	9.28821462967828	9.32550423035791	9.29853704866329	9.56880754759634	9.39176594013157	9.24920763601375	8.98794641513562	8.81625925850386	9.02677144650765
ENSG00000005073	6.97298406233273	7.12704719786679	6.97112278339912	6.48715902150382	6.54870660956546	6.46421243216463	6.75889962437851	6.47274573613508	6.67224686240756	6.11178189252243	6.00318327310103	5.98167358046711
ENSG00000005075	9.19471544646535	9.02601894795856	9.80886971197748	9.04856326604024	9.15580211259062	9.00993782276497	10.3005693097273	9.07840633449877	10.1664825730256	10.4439497305358	9.33082976665226	10.2237506913418
ENSG00000005100	9.32746364230081	9.28866721723803	9.32795236049222	8.9614896116489	8.99731925235723	8.92502650717831	8.51611585732014	8.71006328360235	8.50026419540393	8.00201908590193	8.22036616962064	8.07629052680416
ENSG00000005156	8.12447370238438	8.25700971981998	8.00624514128085	8.13596697208523	8.11483847482445	8.14660987923089	7.47325923505211	7.80978427461879	7.42027094812188	6.70775756221353	7.01027773105108	6.54303245974454
ENSG00000005175	9.22172604145942	9.23303744910345	9.20901040376418	9.13522783828099	9.17415611586921	9.25572320823248	9.40095062543041	9.26969537749279	9.07373283898832	9.0292177823723	8.80051691099164	9.21882332455904
ENSG00000005187	5.01661186553353	4.40504329602011	3.6458506513501	4.8805449262842	4.84294728074562	5.02152261065027	5.36017417187185	4.68721461583236	4.88469545388993	5.07162747306715	5.31613864631183	5.13809954908409
ENSG00000005189	7.39234750793566	7.4745828852845	7.71456069807555	7.53424594488587	7.47861274658044	7.5687704453121	7.53663363608863	7.45666837544549	7.60692059852934	6.6006613342401	6.83406239192786	6.76367027016411
ENSG00000005194	9.14195756969023	9.32902451894735	9.16051641332737	8.89052838595863	8.92870067744848	9.07706472742642	8.9346101833854	8.92758754951428	8.71778729498318	8.03486884922455	7.96152155988731	7.96780633068271
ENSG00000005206	8.76969032298554	8.91017173409039	8.81682726582428	9.04614709501871	8.8764054139891	8.92866620424397	8.7247855827976	8.70712518083979	8.95604141854871	8.82405700572926	8.78726557274329	8.67144223380154
ENSG00000005238	6.60871706751423	6.50304031987551	6.12340269760036	6.14238581280976	6.15364665421923	6.06315852743935	6.60810318515269	6.72966756276065	6.68626734530721	7.42106124155452	7.41584760840703	7.32241723658292
ENSG00000005243	7.98613871716727	8.04041319925885	8.00624514128085	8.04678794453599	7.96448988750673	8.22575635271996	8.46833237890943	8.32925787119296	8.51195742549032	8.74201341314235	8.49939247615571	8.69994367812922
ENSG00000005302	8.35692218615462	8.45010031422592	8.4558616176395	8.38213868117938	8.40666784337636	8.31754138937156	8.58742930303802	8.57475588934741	8.41148138086979	8.10227551787026	8.32319192686407	8.25098473772058
ENSG00000005339	9.07835469721576	8.86695403324454	8.84165368766412	9.14880321394326	9.21461753968416	9.06388716377452	8.74274333278195	9.05780337110698	8.86480407070296	8.72201037087278	8.92188684587553	8.7839881405507
ENSG00000005436	8.09551358305339	8.2231018922834	8.47979400182089	8.06602804958288	8.27667243514442	8.22575635271996	7.94702939156727	7.95582096166083	7.79776135735701	7.71311838584075	7.81219626670814	8.18255527027802
ENSG00000005448	8.50951239131649	8.54916678716798	8.39842108908221	8.70688950882328	8.55069762603027	8.51942562746155	8.63628784464903	8.61607321060105	8.60950687084475	8.2032295311494	8.24386019726245	8.11070441601119
ENSG00000005469	7.6773640645855	7.76177994511278	7.90368680040553	7.81614848727542	7.82592541459271	8.00186010910714	8.07321023290012	8.1063358234409	8.12195090727242	7.89870360091257	8.22824024783399	8.24583502876684
ENSG00000005483	9.10180906154412	9.06477978218385	9.11543145088066	9.14429228115301	9.26257600349165	9.26726513895193	9.37816598070806	9.32053945283212	9.32181086875006	9.62813010770518	9.59684875709466	9.71940194269154
ENSG00000005486	9.21367587583297	9.3887913558713	9.09493188597521	9.28821462967828	9.17643401955096	9.30134659556045	9.38389598933212	9.28946358191903	9.38247112921692	9.24950376632305	9.14185536609652	9.02827020146038
ENSG00000005700	8.66725957454888	8.67981789723613	8.73305240967663	8.61202293921375	8.78080503254501	8.70496119208338	8.51611585732014	8.71884179682062	8.64179067226352	8.60126688806201	8.73023898002305	8.82251322883758
ENSG00000005801	7.77570992086005	7.8754374408302	7.95017517954286	7.70995005874467	7.9051632039978	7.80160944589861	8.18262684621988	7.5583634712901	7.81677861749396	8.09450753814525	7.98030718794319	8.3669800150882
ENSG00000005810	8.92899767378378	9.06796328034896	8.99336675969488	8.86881361602841	9.08238711952031	9.09660786693727	8.74719800099473	8.63475004630734	8.4605860293838	8.40188641665086	8.64758065938173	8.47871055294668
ENSG00000005812	9.92048438962438	9.95767878655382	10.1266130458105	10.3533039456996	10.4530331897961	10.459201910204	9.96253809430099	10.1952140315354	10.0788834509202	10.0227068320611	10.2823067163928	10.322295071394
ENSG00000005882	7.87457924361413	7.80067550352912	7.90368680040553	8.03218681272134	8.10529031554397	8.21982049729702	8.1693967766485	8.41101957281479	8.4884751846828	8.57641103119252	8.83183142229342	8.38582476665902
ENSG00000005884	12.6836903460923	12.6441673387095	12.616131828335	12.4290959085521	12.3781447554389	12.356658727825	11.9033006954321	12.0752264623054	12.1131559346926	12.2721764539957	12.3099752170508	11.9964701221906
ENSG00000005889	8.93553997611808	9.04229618102412	9.31471866524531	9.22980563101248	9.20795235289428	9.32086158296308	9.08291710300652	8.91745712778725	8.95889048955376	9.00872985006356	9.20498415117085	9.19766956772137
ENSG00000005893	10.2544415864132	10.1059163069693	10.1883644615823	10.1955352692944	10.2838331707085	10.2439613040142	10.2323529533379	10.5000435748016	10.3183313853878	10.8717553272451	10.9031664792113	10.8874151583327
ENSG00000005955	9.86675392857081	9.87288337654203	9.83998853750911	9.56455920337265	9.89465386938164	9.79751278890758	9.39528813373092	9.37521177569817	9.43660091297775	9.57060376679395	9.48152479118917	9.7775708610205
ENSG00000005961	5.22710312898152	5.41421682548531	5.09302720042054	5.07314503240497	5.40319249605847	5.19844530316153	5.59277960759836	5.24520489972753	5.46083039710413	6.21862244979459	6.38274485381748	6.05677621452575
ENSG00000006007	9.70393144302026	9.80393842759186	9.76089500905839	9.67811126152052	9.79443275978103	9.85408703700522	9.72818158204142	9.9527893450637	9.60605336834876	9.72672734935239	9.81353304678874	9.68276926363844
ENSG00000006015	8.26632292593703	8.11012499947415	8.04957612044802	8.55194994552016	8.13843491937255	8.22575635271996	8.60226174490449	8.3482523470778	8.51583415280636	8.38607538977032	8.20448743561115	8.10217791722229
ENSG00000006025	7.53763625474208	7.26749161664333	6.87722971661888	7.74623103111746	7.63976891533465	7.59659205161639	8.45749487659902	8.1063358234409	8.54268276183363	9.58865601643229	9.68232346393956	9.2253707100179
ENSG00000006042	5.85157555852628	5.68801070405795	5.34845475465329	5.91949560860086	5.80725556737899	5.82334442768094	5.50492760784695	5.7919433233428	5.56150354153501	5.68484066785027	6.00318327310103	5.77290696945486
ENSG00000006062	8.98368268991588	9.06796328034896	8.86605948943943	8.44222372017102	8.36729176371642	8.44509156742627	8.55221415083689	8.62544191234207	8.58757502038551	8.34740451373956	8.37729258784804	8.08785366214842
ENSG00000006114	8.21340891499346	8.14072743311094	8.18200316651609	7.97225073120972	8.07625909070154	8.05619897643312	7.80010705887963	8.13725935557204	8.15217798474356	8.17035988530304	8.42943224793229	8.34065867619258
ENSG00000006118	9.34967158013776	9.20439619964927	9.12557291725776	9.3560984202823	9.20125620240044	9.1126937842865	9.01437041562057	8.9501238803311	9.34594698387566	10.1223374866904	9.96706084852571	9.61558636743969
ENSG00000006125	11.891227138536	11.8999209396932	11.9587871586913	11.7793587380759	11.8854157109954	11.9450313649664	11.8720554123877	12.2010578473048	11.7112046307463	11.3232068589936	11.5975108787432	11.3149910910517
ENSG00000006194	8.15286165529731	8.09144571025526	8.26702152348018	8.12683615565088	7.89410798317638	8.09564516246454	7.89970766282152	7.89504452405951	7.76549432070238	7.75812759618408	7.81219626670814	7.5407047313002
ENSG00000006282	8.97418197100531	9.04875594101318	8.98224713306108	9.10304566938843	9.11600607334674	9.11907821419734	9.16841196831127	9.08067747610741	9.15547352656654	10.0288217169833	10.0268772928751	9.84797882082033
ENSG00000006327	11.3124574623537	11.2389107866149	11.1802420611835	10.8962997661913	10.6657052760081	10.6375929797868	10.6498723268346	10.5451273077929	10.6158205134026	10.0944280437871	9.67945887010689	9.7007322230663
ENSG00000006432	9.33984359691008	9.31837256012492	9.37970477865017	8.12683615565088	8.11007232670984	8.24341827434698	8.05892813149181	8.40377575521896	8.22980707627447	8.48141478851642	8.54421199715072	8.38113667053999
ENSG00000006451	10.4825381040687	10.514374118443	10.6743538584872	10.4032224347917	10.5074045541601	10.5855469365895	10.5978346539392	10.7264074548803	10.478705084392	10.4815867561343	10.5177943558557	10.6776828684122
ENSG00000006453	9.69625011766587	9.7474977592236	9.65638228354082	9.51476430758217	9.54233293873975	9.4094616642038	9.29241503574514	9.17934267382506	9.24687879693389	9.38441270452994	9.52526096197428	9.36711006641866
ENSG00000006459	5.52291853436401	5.45722181506662	5.18464473130526	5.50786617935397	5.43681140975228	5.19844530316153	5.45855671480763	5.66954777539621	5.42535911099955	6.26196282490541	6.04075116952292	6.22804453390132
ENSG00000006530	8.63143030465878	8.68812050096021	8.63702635930222	8.58895814829437	8.74133039982004	8.70070908695939	8.65062785012746	8.38917777942096	8.63823912281683	8.63909827698752	8.53154819246677	8.61268895535868
ENSG00000006534	8.84460900827168	8.80723657204665	8.63702635930222	9.16892950113101	9.02539449514942	9.04724393306767	9.28936516822512	9.30896436318558	9.45487446743574	10.8413909768047	10.8506655087489	10.6355516752701
ENSG00000006555	8.1301963348827	8.11629784944795	7.90368680040553	8.03218681272134	8.02146163658773	7.92361858615671	8.03723512118569	8.23849932265574	8.13714392219244	8.17772948484776	8.18438914068128	8.07047386710738
ENSG00000006576	9.75288685710019	9.79244089595374	10.0028370144021	9.67342381421186	9.63467054807109	9.73447717469031	9.71687749714919	10.107756805685	9.77069446645483	9.6756752659129	9.84582950908524	10.0332228979724
ENSG00000006607	6.88012111145324	7.18726033482121	6.8278312249652	6.87743842690731	6.71072909062991	6.46421243216463	6.05209730005662	6.68192445628581	6.35738338491011	6.29011158276322	6.38274485381748	6.06889444088108
ENSG00000006625	10.6014094122808	10.6532552317829	10.6915145848313	10.6362206603123	10.7407091289087	10.6574583840512	10.9071944969594	10.470051555242	10.7218771979025	9.51068665029073	9.35077595843834	9.6969690975956
ENSG00000006634	9.73799988901112	9.64040749849593	9.64937215981851	9.75259162905598	9.7477221788074	9.70295766098761	9.57883321708551	9.44561269350598	9.66130067407944	8.46043198360615	8.22430859956204	8.62066263312183
ENSG00000006652	9.77675512500665	9.75146194029846	9.72467064242884	9.63375760189118	9.66580281030591	9.52452988737696	9.49395862416149	9.2972955786071	9.3437694137609	9.14450453229602	9.12299752550535	9.32383732472679
ENSG00000006695	7.7461622564738	7.66388262622572	7.78041420256588	7.8443035109916	7.70454632146165	7.81744040579069	7.53663363608863	7.59071540941224	7.42027094812188	7.56329412590656	7.51605101377066	7.48480208625014
ENSG00000006704	9.06648280233201	9.07747179647348	9.06889045218633	9.05338348884434	9.1040891293695	8.99265587290671	9.13821475820387	8.89698005586487	9.081596022788	9.74912406116905	9.5536983425479	9.4809138324269
ENSG00000006712	10.988564263056	10.9490985821421	10.7919927958907	11.0090883628275	10.9293819491053	10.9110987602969	11.1783600107888	10.7422677956694	11.0212784733646	10.4978409449586	10.3684125370287	10.4389568338216
ENSG00000006715	9.11050696552517	9.04229618102412	9.22324606205835	9.07487716995366	9.20795235289428	9.1722334783256	9.01806058791546	9.3320223413572	9.06318140697137	9.56500345099027	9.84327224205362	9.71568728550523
ENSG00000006740	5.12682688988177	4.99795795768909	5.26942176897192	4.8805449262842	4.84294728074562	4.95550193658353	4.56833854840559	4.8576977789316	4.69144749920285	4.67368313979622	4.72471292548589	4.70419384028564
ENSG00000006744	10.4791853837961	10.4016142629789	10.4139739941004	10.2063910748398	10.3984838214707	10.373719610087	10.0021865108755	10.0193938127322	10.05512873775	9.14074382672248	9.25972050672052	8.9322675122417
ENSG00000006756	8.09551358305339	7.89712669721706	8.1223954983086	8.03218681272134	7.93243426148044	7.99492085967102	7.93925000634041	8.03304937932334	7.76549432070238	9.03733208437457	9.16457371475452	8.96863186854332
ENSG00000006757	8.35692218615462	8.35418469414288	8.41506798278513	8.45686096778587	8.33907284940871	8.28948280993551	8.71572203499128	8.61607321060105	8.70086412765621	8.72201037087278	8.67662261488957	8.72049196117428
ENSG00000006831	10.6238494138124	10.6721966541469	10.7168788631237	10.5788996950712	10.515521245935	10.5611477571705	10.44182134888	10.6211743924966	10.3609347121654	10.2664426310763	10.3621745670479	10.3578779097581
ENSG00000006837	4.9569537417956	4.86349695688396	4.21240725394494	5.07314503240497	5.25841582377386	5.19844530316153	5.36017417187185	5.64360461706637	5.49530493873513	6.29011158276322	6.09520286571693	6.27029341746427
ENSG00000007038	7.66161616082574	7.63832568919689	7.65960753441858	7.62153946878809	7.61301432536011	7.39998588541975	7.51581953956303	7.49137711072106	7.56999397597206	7.69779549196361	7.76418882699407	7.6502639765454
ENSG00000007047	9.20015820973105	9.09005300876236	8.88409627843889	9.10071920918729	8.98697291407934	8.88811469962594	9.15506903169612	9.02515711880273	9.39514421624337	9.92554574871252	9.75623302267659	9.72680267354411
ENSG00000007080	10.7226128036145	10.6447563215872	10.5999627591303	10.7761264823414	10.6882198550146	10.6197022067855	10.9780197344697	10.444719742599	10.939311320515	10.1478454566827	9.84965692732206	9.99082424234858
ENSG00000007168	10.8901774933797	10.9456431052473	10.9838981267173	10.7309822380598	10.7537289791025	10.8307585233621	10.5400063640184	10.8913135611695	10.4944907969821	10.142215876195	10.4259382048765	10.2425865944515
ENSG00000007202	10.6218237774654	10.6784555918892	10.6108278371574	10.4266203883026	10.4322227813054	10.5958787001282	10.1937377994991	10.6724945550322	10.1750792840089	9.17791648036028	9.59988207560486	9.21356391857215
ENSG00000007255	6.6416011446671	6.79594657455329	7.08035023506501	6.92073218200122	6.9664846542533	7.05595403553115	7.09164892101589	7.00582508857146	7.14631095882905	8.89499531569581	8.59985960394542	8.52193369420663
ENSG00000007341	8.01117426564116	7.8754374408302	7.95017517954286	7.95686741950908	7.95919675218254	8.00186010910714	8.36772458032375	8.00935869031022	8.10659552907441	7.89870360091257	7.86371785661098	8.11636076655152
ENSG00000007372	5.27413245550974	4.99795795768909	5.34845475465329	5.19797594443473	5.13666544140543	5.39846175315105	5.45855671480763	5.44528823931253	5.14218929371595	5.27247779229301	5.34842886522095	5.78790682188873
ENSG00000007376	8.76234770977726	8.67564857491855	8.76585266399798	8.63150286521169	8.37525367051163	8.51942562746155	8.30863348520566	8.52221994257948	8.63467879141516	8.36686989070794	8.15577086242889	7.91358123074995
ENSG00000007384	7.97981101868863	8.06615607653539	8.11221599371835	7.89363032432057	7.93243426148044	7.82529081713666	7.91565559154815	7.86366284819823	8.21078928390012	8.49621738606263	8.38082797111419	8.21454330483641
ENSG00000007392	8.22414866082478	8.25141365671169	8.22041108695943	8.12683615565088	7.96448988750673	7.84086387036472	8.40768995511172	7.85836516861363	8.37352085170146	8.05101617820385	7.96624106415423	8.14983910950944
ENSG00000007516	4.07330815806084	4.51924235577832	3.6458506513501	4.76852799707068	4.58336576158256	4.63630545339221	4.76661286251978	4.68721461583236	4.76034600375187	5.49582240880931	5.17726497710739	4.84832280179902
ENSG00000007520	8.74009256503804	8.70866996996737	8.51881761044844	9.01188831077916	8.70074325810544	8.85788885040196	8.98450381685217	8.83374237068423	8.85871455606133	8.73703863815909	8.76039145497639	8.47651494218297
ENSG00000007541	9.08719487554441	8.9726607019519	8.97665497465936	9.08432797644639	8.96868611362026	9.04389209635819	8.92284670415951	8.91236507996062	8.99542471424224	8.91495260342334	8.83441049499503	8.59660788269749
